split,model,seed,mean_pearson,median_pearson,sd_pearson,mean_spearman,median_spearman,mean_rmse,n_genes
random,spatial_knn,8,0.035350226360601665,0.03280297837708473,0.09601476353843112,0.025556751641284136,0.02372251907006166,1.0380262183102769,50
matched_hop0,mean,8,0.0,0.0,0.0,,,0.9801670098304749,50
matched_hop0,pca_ridge,8,0.6265962757200298,0.6282725199593944,0.12239094179009495,0.5749216825536894,0.5639239155972501,0.7238281804323197,50
matched_hop0,spatial_knn,8,0.05553823250207219,0.04933550602744047,0.05274303028539092,0.049404712561300225,0.04582440603245408,1.0097850232644605,50
matched_hop1,mean,8,0.0,0.0,0.0,,,0.9801670098304749,50
matched_hop1,pca_ridge,8,0.6265962757200298,0.6282725199593944,0.12239094179009495,0.5749216825536894,0.5639239155972501,0.7238281804323197,50
matched_hop1,spatial_knn,8,0.05553823250207219,0.04933550602744047,0.05274303028539092,0.049404712561300225,0.04582440603245408,1.0097850232644605,50
matched_hop2,mean,8,0.0,0.0,0.0,,,1.0135012775659562,50
matched_hop2,pca_ridge,8,0.6504250160039402,0.6624035625488496,0.11912951589776388,0.6031230114918325,0.6027981308777779,0.7340685719251633,50
matched_hop2,spatial_knn,8,0.00035742211475821176,-0.01459213842847848,0.08383069953936895,-0.004521132863986796,-0.011284712333323222,1.0576203725401434,50
matched_coord0.25,mean,8,0.0,0.0,0.0,,,0.9849774223566056,50
matched_coord0.25,pca_ridge,8,0.6296848170988156,0.6297932246969179,0.12490904982963923,0.5778091253295531,0.5696089451085384,0.7245455902814865,50
matched_coord0.25,spatial_knn,8,0.030720935102700977,0.023498628717777647,0.0590371767656678,0.025224888337517713,0.016066799365085777,1.0229015650632443,50
matched_coord0.5,mean,8,0.0,0.0,0.0,,,0.9919892019033432,50
matched_coord0.5,pca_ridge,8,0.6560827807562138,0.6847018651257812,0.12518209280046466,0.6024891483543617,0.5962213934648795,0.7085514158010483,50
matched_coord0.5,spatial_knn,8,-0.014097700092437028,-0.03388339595772602,0.08624871152505113,-0.014762857431294962,-0.013031982445288505,1.0409707535125745,50
